,394.82,419.632,470.587,483.663,494.417,522.006,556.364,675.851,680.352,quality_Medium
2955,95.7979,99.1398,99.4794,101.064,101.594,100.418,99.9556,99.6189,99.4985,0
2956,77.6661,89.7012,98.1235,99.0547,100.549,100.836,101.045,101.165,101.196,0
2957,73.4373,88.135,97.8411,98.5662,99.6821,100.864,100.457,100.485,100.64,0
2958,84.8708,93.3353,99.1539,98.7292,99.4684,99.2105,99.3541,100.27,100.296,0
2959,67.7345,84.6894,96.7803,97.1901,99.2775,99.3198,99.738,100.63,100.301,0
2960,78.3484,92.647,102.763,103.331,104.663,104.216,104.704,105.218,105.988,0
2961,74.5624,92.1843,102.408,103.186,103.481,103.145,103.796,103.897,104.812,0
2962,99.983,101.564,101.565,101.726,102.484,102.34,101.646,101.69,101.425,0
2963,57.9815,69.9515,77.8549,78.3528,79.9799,80.3088,80.5624,80.2055,80.2201,0
2964,70.4668,80.7355,86.6992,87.1628,87.6709,88.1604,87.5912,87.1706,87.6364,0
2965,97.9683,100.539,100.925,102.659,102.54,103.629,101.748,101.188,101.743,0
2966,77.5156,88.9473,94.8956,95.5141,96.2307,96.3753,96.6714,96.711,96.6673,0
2967,98.4148,102.21,100.921,100.949,101.713,101.242,100.957,101.098,101.058,0
2968,82.0126,91.1201,96.5466,97.1814,98.3,98.2807,98.9332,98.9085,98.823,0
2969,96.6275,98.7715,100.425,100.579,101.329,101.064,101.663,100.766,100.726,0
2970,81.7695,89.6358,94.1687,95.2391,95.3543,95.6377,95.1318,95.4843,95.4676,0
2971,67.9659,75.5797,79.6728,81.626,81.6847,81.3026,80.9068,81.0583,80.6082,0
2972,102.043,104.521,103.548,102.419,102.923,102.299,102.831,101.655,101.728,0
2973,102.206,103.009,103.035,101.368,101.349,100.628,101.31,102.01,101.19,0
2974,85.3448,87.4658,88.7584,88.8767,88.2337,88.5548,88.0059,87.6093,87.8447,0
2975,94.1449,97.3698,100.348,100.507,100.243,100.209,100.207,100.649,101.353,0
2976,74.569,88.3574,97.5264,98.903,98.8319,100.347,99.593,100.025,99.8695,0
2977,84.9999,92.6844,98.5498,99.6487,98.9681,100.318,100.327,99.8509,99.8258,0
2978,94.264,96.6971,99.237,100.205,99.9679,100.005,100.577,100.137,100.239,0
2979,70.7177,74.3656,77.498,77.5029,76.7096,77.0797,77.5109,76.7939,76.9014,0
2980,74.5532,78.3229,80.3152,80.8176,80.0957,80.3849,80.4656,79.8803,79.6492,0
2981,105.64,107.006,107.56,108.295,107.141,107.194,106.954,107.566,107.24,0
2982,87.7035,93.5438,97.529,98.0207,98.2969,98.4631,98.5567,98.1547,98.202,0
2983,81.615,82.9483,82.9978,82.8404,82.8891,83.0456,82.9757,82.5229,82.4494,0
2984,83.1499,92.8215,98.4908,97.8484,98.6287,99.1523,99.2439,100.168,99.696,0
2985,108.499,111.991,114.415,111.311,111.641,111.911,112.135,112.578,112.011,0
2986,100.405,102.733,102.872,102.644,103.284,102.741,102.342,102.066,102.06,0
2987,89.2655,93.9073,96.5875,96.819,97.7493,97.4242,97.7143,97.0147,97.0318,0
2988,84.4978,93.2386,97.9678,97.9963,98.3287,99.3987,98.5761,99.429,99.0867,0
2989,70.3248,76.4065,78.7187,78.4472,78.5011,79.3925,78.5213,79.2264,78.595,0
2990,86.7572,94.6085,99.3909,102.618,100.308,100.952,100.983,101.024,101.07,0
2991,86.9776,91.6849,95.804,97.6046,95.5715,96.095,95.6792,96.0537,96.0285,0
2992,80.0464,82.8338,85.3357,85.8205,86.09,86.8637,87.0348,86.5442,86.6165,0
2993,80.9651,91.6795,99.0208,98.9925,98.5467,102.752,102.968,100.435,100.449,0
2994,81.3718,90.5624,96.908,97.3722,97.89,98.2233,98.6113,99.3645,99.6944,0
2995,75.9323,89.1162,97.566,98.597,99.7307,100.129,100.649,101.416,101.684,0
2996,89.1788,96.7114,102.685,104.07,103.662,104.647,104.525,105.628,105.549,0
2997,85.3805,94.0106,100.058,101.38,101.2,102.188,102.172,103.082,103.084,0
2998,80.411,86.4525,92.4529,93.2969,94.0451,95.1321,95.4613,96.2479,96.2328,0
2999,99.2025,99.0569,99.5832,99.4058,99.2908,99.4772,99.3456,99.3568,99.4745,0
3000,97.5629,97.5359,97.8836,97.3373,97.1746,97.1574,97.3654,96.9835,97.2694,0
3001,82.2693,93.9667,99.9112,100.094,100.358,100.722,100.077,100.307,100.364,1
3002,94.3958,96.0897,96.6129,96.4898,96.6791,96.869,96.4737,96.2756,96.4093,0
3003,66.5425,81.0435,92.6118,94.4782,95.5396,96.8603,99.321,98.7894,98.763,0
3004,67.5078,84.1744,96.7054,98.554,100.686,100.895,103.266,102.086,102.129,0
3005,82.7412,100.232,109.718,110.14,110.688,110.379,110.333,110.999,110.872,0
3006,88.4402,90.3165,91.0635,91.1118,91.9626,91.4831,91.2146,91.3722,91.2203,0
3007,96.9672,97.4656,97.6901,97.9409,97.6991,97.9079,97.5602,97.5846,97.6166,0
3008,87.6608,90.8551,93.0775,93.4583,93.5797,94.1555,93.6446,94.0266,93.9822,0
3009,76.0863,78.9856,81.2914,81.7834,81.6801,82.4279,83.0563,83.2908,83.3046,0
3010,68.9577,87.3217,98.4317,99.096,99.0066,99.4633,99.9833,99.9545,99.863,0
3011,75.0201,87.0364,94.4802,95.5412,96.2903,97.1687,97.1439,97.6432,97.6074,0
3012,87.7763,94.2864,98.8564,98.7243,97.9438,100.633,98.7447,99.1767,99.1455,0
3013,98.4036,99.0258,98.8418,100.22,98.8691,98.5301,98.4843,99.1605,99.3453,0
3014,56.7734,67.2089,73.808,75.4424,75.3976,75.8976,77.598,77.2176,77.1721,0
3015,72.8109,78.5206,81.6057,82.0424,82.1045,82.1011,82.1785,81.7961,81.899,0
3016,65.6559,85.4082,97.4295,98.5123,99.2338,98.7856,99.2266,99.6696,99.7723,0
3017,83.6445,92.5211,97.5174,98.1117,98.003,98.4356,98.3573,98.1833,98.2236,0
3018,65.8402,83.707,95.0904,96.9989,97.4337,98.6959,98.7524,98.7677,98.7659,0
3019,99.8478,100.448,100.686,101.184,100.878,100.627,100.482,100.535,100.629,0
3020,65.1989,83.6491,95.6863,97.5027,98.3234,98.9326,99.2805,99.3594,99.4057,0
3021,67.6047,85.6624,95.3932,97.047,97.9217,99.3733,99.1475,99.6509,99.8541,0
3022,66.8119,85.6182,95.5727,97.2668,97.5241,99.1948,98.8331,99.3592,99.5967,0
3023,77.7143,91.803,99.7813,100.297,100.54,101.052,101.047,100.827,100.9,0
3024,100.075,103.511,105.141,105.101,104.841,105.178,104.832,104.927,105.196,0
3025,67.8143,84.9304,94.7325,96.1653,97.5124,98.731,99.1527,99.5942,99.8394,0
3026,72.1649,91.6276,100.881,101.415,102.026,102.529,102.408,102.587,102.885,1
3027,116.335,116.576,115.963,115.866,116.22,115.651,115.54,115.776,116.017,0
3028,102.764,113.3,116.413,116.324,116.761,116.557,116.165,116.612,116.828,0
3029,99.1793,101.0,101.277,101.152,101.011,101.098,100.847,100.582,100.695,0
3030,56.0242,72.2595,80.2625,81.4987,82.3472,83.8828,84.0062,83.8402,84.0455,0
3031,97.7609,115.542,122.609,123.369,123.691,124.097,124.004,124.438,124.446,0
3032,67.7795,97.6405,115.152,116.923,118.245,119.602,119.637,120.388,120.474,0
3033,91.7493,98.7097,101.108,101.39,101.631,101.572,101.645,101.536,101.635,0
3034,61.9429,80.6365,87.7367,88.7556,89.7861,90.2531,90.3676,90.3449,90.4074,0
3035,97.4997,99.0075,98.8992,98.8272,98.7605,98.5019,98.3356,98.1536,98.1701,0
3036,96.8797,98.1439,98.3313,98.3479,98.4523,98.3758,98.3599,98.7459,98.7585,0
3037,64.1261,82.3689,89.1057,89.4403,89.746,89.7022,89.6213,89.6269,89.6236,0
3038,57.1892,85.7017,98.745,99.7732,100.628,100.802,100.883,101.143,101.195,0
3039,84.4137,88.662,90.8323,90.9853,91.1426,91.3485,91.26,91.0097,90.9902,0
3040,66.2136,86.5596,95.4156,96.842,98.29,99.0696,99.518,99.9951,100.006,0
3041,66.3739,88.0147,96.9,98.1429,99.2781,99.8123,99.9534,100.084,100.149,0
3042,94.8925,96.3731,96.9173,96.9404,97.0807,97.3942,97.5946,98.2626,98.2848,0
3043,81.7402,95.7066,99.9453,100.373,100.771,100.917,100.959,100.854,100.949,0
3044,75.7153,94.2602,100.369,100.69,101.148,101.115,101.135,101.245,101.223,1
3045,78.5346,94.1541,99.7047,100.431,101.203,101.407,101.505,101.563,101.527,0
3046,81.9848,92.7386,97.3391,97.9611,98.5356,98.8742,99.0042,99.3071,99.2193,0
3047,83.495,95.0222,99.5202,100.105,100.553,100.845,100.879,101.032,101.026,0
3048,70.9075,89.5556,97.1041,98.3484,99.4894,100.103,100.351,100.655,100.751,0
3049,80.6715,85.4378,86.2171,86.1616,86.1809,86.3026,86.1327,85.686,85.6587,0
3050,79.1047,92.1182,97.8093,98.5957,99.2599,99.7831,99.9293,100.446,100.426,0
3051,74.6066,89.8586,93.6861,93.6427,93.7684,93.4893,93.4078,93.2977,93.3046,1
3052,73.7958,90.2417,96.3878,97.2226,98.1163,98.6394,98.7748,99.0202,98.9544,0
3053,79.3965,93.442,98.0724,98.6313,99.2446,99.4389,99.394,99.7986,99.7693,0
3054,85.7416,96.4827,100.329,100.834,101.404,101.596,101.596,101.845,101.742,0
3055,56.6894,82.6801,97.249,98.2995,99.4236,99.548,99.7256,100.23,100.184,0
3056,51.3716,70.5259,79.692,80.0935,80.7129,80.8223,80.8391,80.7459,80.691,0
3057,62.8263,86.4987,98.0049,98.5981,99.3776,99.3348,99.5476,100.477,100.422,0
3058,60.1778,87.9119,100.341,101.108,101.944,101.922,101.849,101.923,101.913,0
3059,53.1941,74.2211,86.1188,88.1862,90.3451,91.4727,91.8848,92.1383,92.0752,0
3060,71.5956,82.0832,85.853,86.3012,86.7413,87.095,87.196,87.0368,87.08,0
3061,56.1995,84.2054,98.9204,99.9807,101.079,101.134,101.113,101.483,101.424,0
3062,62.4223,84.4613,96.065,97.8305,99.6328,100.599,101.099,101.676,101.645,0
3063,64.7336,86.1129,93.9965,94.257,94.7413,94.7538,94.7633,95.3413,95.2162,0
3064,69.1438,84.926,90.9537,91.358,91.8675,91.9237,91.8854,91.8616,91.9526,0
3065,97.131,100.437,100.339,100.12,100.061,99.8714,99.5125,99.4678,99.3864,0
3066,62.409,82.4856,92.2888,93.9671,95.8662,96.8483,97.2355,98.098,98.1097,0
3067,53.7195,83.0207,99.6039,100.741,101.972,102.299,102.098,102.786,102.722,0
3068,53.6376,82.1699,98.3496,99.3009,100.598,100.855,100.825,102.282,102.12,0
3069,69.7919,86.6833,93.4332,94.3987,95.2314,95.6967,95.7025,95.8527,95.8775,0
3070,69.5884,81.8484,85.1755,85.4164,85.5273,85.6727,85.455,85.436,85.4177,1
3071,71.1332,92.0697,98.9645,99.344,99.6784,99.455,99.3735,99.4276,99.467,1
3072,88.4359,92.9321,93.432,93.9301,93.9352,93.8883,93.7989,93.9221,93.9096,0
3073,84.0586,93.6033,97.1476,97.9946,98.4503,98.6111,98.6398,99.1237,99.0746,0
3074,66.0544,87.6734,98.3074,99.5547,100.59,100.366,100.52,101.085,101.067,0
3075,66.919,83.3678,90.9348,91.9092,92.9986,93.3408,93.5843,93.8052,93.7843,0
3076,58.2976,78.5041,89.7792,90.8564,92.0299,91.8715,92.0901,92.389,92.429,0
3077,84.7469,93.9761,97.8393,98.4469,99.2096,99.3034,99.4062,99.6273,99.7777,0
3078,83.7719,97.1544,100.371,100.462,100.715,99.8985,100.165,99.9877,100.115,0
3079,71.7202,90.1211,98.11,99.0549,100.026,100.695,100.689,101.021,100.986,0
3080,68.857,87.2799,96.5741,97.9064,99.2302,100.169,100.354,101.005,101.075,0
3081,92.9387,98.2476,100.158,100.576,100.935,100.687,100.704,100.602,100.658,0
3082,52.9135,76.8505,93.7211,95.7931,98.0252,98.7448,99.2506,99.6947,99.7931,1
3083,90.3818,96.9987,99.9311,100.186,100.323,100.455,100.448,100.508,100.459,0
3084,52.5607,71.8528,87.0813,88.6499,90.3834,91.1393,91.4377,91.7815,91.7221,0
3085,97.13,100.572,101.357,101.369,101.385,101.307,101.198,101.189,101.193,0
3086,65.1875,86.7521,97.9519,98.7431,99.7354,99.811,99.8708,100.231,100.221,0
3087,65.9589,87.2566,97.3693,98.1388,98.8925,98.9669,99.0521,99.3624,99.4257,0
3088,73.2642,80.9545,82.6045,82.4906,82.4725,82.6132,82.6786,82.1436,82.0972,1
3089,76.3092,89.5199,95.3074,96.0767,96.9477,97.3841,97.5133,97.6146,97.6581,0
3090,79.0005,93.0667,97.027,96.9704,97.0618,97.1158,97.2049,98.3651,98.361,0
3091,66.9981,89.9794,98.8702,99.3,99.7719,99.6664,99.5591,99.8466,99.9065,0
3092,53.212,74.5531,90.3172,91.9159,93.8722,94.7961,95.0328,95.5463,95.5699,0
3093,55.9373,77.8483,94.0581,95.8436,97.7636,98.6919,99.1361,100.288,100.287,0
3094,67.1593,84.515,92.0555,92.414,92.9082,92.9088,92.8491,92.6967,92.668,0
3095,55.8805,77.1919,90.9687,93.3873,96.0763,97.7406,98.4152,99.2269,99.2632,0
3096,70.7092,87.6555,96.5739,97.9977,99.3104,100.038,100.446,100.914,100.886,0
3097,66.5879,88.7783,99.8433,100.652,101.534,101.574,101.622,101.887,101.966,0
3098,66.7339,86.0496,96.0438,97.3837,98.7782,99.5915,99.859,100.325,100.378,0
3099,67.4434,85.3048,94.7729,96.286,97.612,98.6505,99.0101,99.3369,99.3593,0
3100,73.31,90.8932,97.8888,98.6802,99.5447,99.8209,99.9555,100.021,100.013,0
3101,74.2827,93.4257,100.144,100.935,101.639,101.891,102.008,102.148,102.108,0
3102,78.0884,95.0453,100.682,101.031,101.344,101.254,101.246,101.325,101.336,1
3103,90.7493,97.3448,100.099,100.35,100.679,100.821,100.838,100.802,100.754,0
3104,57.5312,74.9241,83.8226,84.8802,86.0564,86.6656,86.7647,86.9506,86.9604,0
3105,85.2356,96.6576,99.7935,100.002,100.084,100.148,100.082,100.284,100.281,0
3106,99.3567,99.5299,99.5745,99.5186,99.4229,99.3248,99.2299,99.2977,99.2699,0
3107,92.7476,93.6871,93.8692,93.8054,93.7557,93.6492,93.4426,93.1445,93.1366,0
3108,93.3799,94.1205,94.9149,95.0088,95.1395,95.6292,95.7978,96.512,96.4823,0
3109,87.8275,97.5023,100.557,100.944,101.357,101.474,101.435,101.567,101.427,0
3110,96.1429,99.0839,101.076,101.192,101.384,101.425,101.403,101.264,101.341,0
3111,74.9173,84.5659,87.5176,87.6893,87.9676,88.059,88.0559,87.937,88.0227,0
3112,79.7534,93.1496,97.7669,98.4917,99.0926,99.3259,99.3865,99.6362,99.5671,0
3113,89.761,96.6279,99.1819,99.4796,99.7903,99.8848,99.8314,100.0,99.9055,0
3114,80.7432,90.8827,94.8811,95.3733,95.7663,96.0921,96.0697,96.1595,96.1215,0
3115,73.675,84.946,91.0168,91.8086,92.5139,93.089,93.2226,93.5051,93.5561,0
3116,84.4326,92.7885,95.7278,96.0797,96.4784,96.6221,96.5484,96.5905,96.5525,0
3117,80.7786,94.3094,98.6049,98.9398,99.3683,99.4463,99.4677,99.6883,99.6956,0
3118,83.462,87.2749,88.3743,88.3505,88.363,88.4715,88.4374,88.1334,88.0966,0
3119,76.2526,91.8001,97.8781,98.6502,99.4436,99.8345,99.9391,100.199,100.128,0
3120,83.1036,92.4294,96.115,96.5028,96.8127,96.9517,97.0087,97.0149,97.0873,0
3121,65.65,87.3564,99.3176,100.068,100.88,101.015,101.208,101.409,101.442,0
3122,62.4859,81.2999,92.0021,93.7509,95.3338,97.1921,98.1326,98.8853,98.7005,0
3123,91.7015,99.1675,101.547,101.073,100.632,101.935,101.355,100.852,100.545,0
3124,53.7246,78.0034,91.5996,93.5191,95.7238,99.2909,98.6032,99.1324,98.9216,0
3125,54.5951,78.2782,93.1389,95.3865,97.5466,99.0449,99.7289,101.117,101.069,0
3126,57.5847,80.1586,93.3174,94.9717,97.1424,97.9435,98.4297,99.2759,99.4784,0
3127,64.0085,87.9995,100.186,100.2,100.684,100.425,100.282,100.809,100.531,0
3128,100.116,100.547,100.329,99.6774,99.8193,99.6502,99.4392,99.6384,99.3542,0
3129,91.4501,97.0142,99.396,99.6236,99.7732,99.9231,99.7013,100.24,100.171,0
3130,69.372,87.9339,96.4334,97.6186,98.3058,99.052,99.7359,99.8183,99.772,0
3131,99.7638,100.145,100.317,100.351,100.373,100.36,100.141,100.369,100.386,0
3132,63.1227,86.9316,97.9948,99.5072,100.753,101.552,101.592,102.471,102.698,0
3133,82.9508,94.8099,100.185,99.9165,100.562,100.778,100.808,101.146,101.067,0
3134,61.5715,83.1759,94.7575,95.5253,97.034,98.0456,98.6196,99.1393,99.0711,0
3135,55.7624,79.2193,92.0451,94.3441,96.2927,97.6871,98.2209,99.2204,99.2639,0
3136,51.3788,75.5919,89.8566,91.8163,93.3604,94.2734,94.4955,95.3269,95.3366,0
3137,58.9532,83.7301,94.2209,95.982,97.5391,98.7294,98.5358,99.2803,99.46,0
3138,59.6308,85.2676,96.0309,97.1661,97.9195,98.2989,97.7235,98.1736,98.3328,0
3139,91.9164,98.6128,99.7693,99.7654,99.8112,100.211,99.5115,99.5895,99.54,0
3140,51.4735,78.2493,91.6203,93.9886,95.9318,98.0214,97.9882,99.1016,99.0777,0
3141,97.4118,102.212,102.271,102.426,102.102,101.882,101.82,101.584,101.402,0
3142,76.575,92.3659,97.3185,98.1391,98.2289,98.5865,98.7715,99.6062,99.9936,0
3143,76.4304,92.8859,98.7565,99.5254,99.9523,100.356,100.429,100.926,100.982,0
3144,77.505,92.0572,96.6405,97.3795,97.8885,98.4481,98.5963,98.7623,98.7711,0
3145,81.746,93.3057,97.6907,98.818,100.283,99.0256,99.1052,99.0779,99.1546,0
3146,68.1014,87.4985,93.7086,95.4332,97.8278,96.7325,97.2765,97.5483,97.6538,0
3147,67.887,87.2637,93.4871,95.013,97.2701,96.3104,97.1873,97.2403,97.38,0
3148,86.3017,99.6906,101.464,101.243,101.313,100.909,100.814,100.831,100.919,1
3149,65.6606,84.8671,92.6237,94.0301,95.288,96.1284,98.2438,97.5159,97.9006,0
3150,58.9281,83.1366,93.1478,95.661,97.4157,98.1844,98.8502,100.266,99.9722,0
3151,76.5341,92.3783,96.9957,98.2275,98.862,98.8767,98.8096,99.6569,99.3575,0
3152,76.2391,93.1996,97.5567,98.1433,98.6476,98.9497,98.9724,99.3446,99.1277,0
3153,85.4143,94.9934,97.0843,97.2978,97.3944,97.9689,97.4522,98.1409,97.6716,0
3154,81.6036,83.377,87.1422,87.9515,88.6921,90.6154,92.0368,94.0394,94.2496,0
3155,54.2108,80.3288,95.3769,96.2797,97.7953,98.1483,98.3354,99.2875,99.4519,1
3156,71.4617,88.3844,96.2122,96.8503,98.0003,99.0365,99.2161,100.017,100.035,0
3157,77.4428,93.1023,100.01,100.327,100.879,100.954,101.021,101.232,101.316,0
3158,60.1445,82.4707,95.6978,96.797,98.399,99.3211,99.529,100.592,100.716,0
3159,79.9841,92.1484,98.0868,98.3686,98.7787,98.8857,98.7183,98.8679,98.8956,0
3160,88.6823,96.3732,98.228,98.1404,98.336,98.0756,97.9113,97.773,97.8825,0
3161,71.8613,87.4136,96.2016,96.8406,97.8665,98.2585,98.3776,98.6068,98.7198,0
3162,75.5925,90.6108,97.1528,97.6542,98.5541,99.1828,99.2739,100.293,100.376,0
3163,70.988,86.8214,95.3723,96.0405,96.8543,97.0816,97.0907,96.693,96.6858,0
3164,91.0632,93.2636,96.8016,97.3446,97.9176,98.7931,99.2488,99.6797,99.7781,0
3165,95.4286,100.606,102.055,102.035,102.23,102.132,101.972,101.978,102.078,0
3166,95.0655,100.451,101.839,101.834,102.028,101.904,101.705,101.83,101.911,0
3167,52.1389,78.7467,97.2847,98.2105,99.7901,100.18,100.364,100.782,100.696,0
3168,78.8979,90.8219,97.2136,97.7221,98.3208,98.7145,98.8863,99.0903,99.0351,0
3169,91.5601,98.2874,101.135,101.328,101.623,101.634,101.558,101.635,101.575,0
3170,87.6385,98.0693,102.401,102.767,103.015,103.081,103.06,103.126,103.047,0
3171,67.9678,85.536,95.5417,96.5781,97.7338,98.3362,98.5794,98.9959,98.9605,0
3172,56.3389,80.8682,97.2005,98.5664,100.355,101.131,101.429,101.792,101.773,0
3173,86.2056,96.0896,100.684,100.994,101.283,101.234,101.22,100.926,100.872,0
3174,76.3361,91.8656,99.2237,99.8849,100.534,100.821,100.88,100.949,100.947,0
3175,89.7857,95.4108,98.8533,99.1872,99.4141,99.6261,99.6188,99.6548,99.654,0
3176,98.1815,98.5863,98.6408,98.6544,98.6705,98.6359,98.5742,98.8304,98.8507,0
3177,81.7621,93.2092,98.0425,98.2919,98.6918,98.8274,98.7602,98.5948,98.639,0
3178,97.4249,99.0449,100.407,100.517,100.684,100.75,100.686,100.526,100.559,0
3179,77.8463,92.2594,98.7301,99.1982,99.8391,100.053,100.07,100.088,100.073,0
3180,92.3405,98.2705,101.1,101.329,101.432,101.442,101.387,101.279,101.298,0
3181,66.6365,87.0871,96.9281,97.6194,98.5995,98.8906,98.8905,98.8782,98.9446,0
3182,85.81,97.2492,100.787,100.848,100.899,100.743,100.732,100.715,100.714,0
3183,93.2064,97.7478,99.4748,99.6207,99.6016,99.5084,99.3858,99.147,99.153,0
3184,75.7128,91.6005,98.8148,99.464,100.147,100.438,100.531,100.615,100.679,0
3185,100.058,100.339,100.144,100.191,100.168,100.21,100.192,100.045,100.102,0
3186,100.289,100.091,100.234,100.245,100.218,100.196,100.203,100.097,100.117,0
3187,85.5536,94.306,98.7503,99.1328,99.5077,99.7956,99.8048,100.239,100.248,0
3188,95.0777,98.9138,100.414,100.403,100.45,100.339,100.216,100.076,100.076,0
3189,94.8901,100.564,102.034,102.025,101.909,101.827,101.778,101.808,101.811,0
3190,89.4304,94.5188,98.5542,98.9724,99.213,99.5446,99.6792,99.6039,99.6369,0
3191,86.6932,96.3895,99.9133,100.048,100.267,100.272,100.306,100.506,100.482,0
3192,87.7306,97.0072,101.301,101.791,102.157,102.361,102.419,102.585,102.602,0
3193,81.7472,95.9829,101.214,101.644,101.952,102.041,102.112,102.244,102.227,0
3194,87.8752,96.9724,100.596,100.868,101.073,101.108,101.106,101.031,101.011,0
3195,95.2493,99.096,100.372,100.554,100.64,100.611,100.649,100.74,100.748,0
3196,82.3024,94.1333,99.2461,99.77,100.248,100.522,100.565,100.753,100.75,0
3197,88.9524,97.1559,100.296,100.369,100.55,100.545,100.522,100.669,100.695,0
3198,84.5354,93.6029,98.0386,98.4323,98.8025,98.9475,98.9663,99.1164,99.0508,0
3199,86.5633,94.5567,97.953,98.1597,98.504,98.6847,98.6896,99.4454,99.4403,0
3200,51.457,70.1764,86.2447,87.7205,89.1874,90.6516,92.081,94.1764,94.1303,0
3201,95.4413,98.8259,99.8933,99.9818,100.077,100.005,99.7723,100.062,100.041,0
3202,95.5479,98.859,100.256,100.293,100.385,100.27,100.088,100.632,100.603,0
3203,83.4055,93.8479,98.8533,99.3088,99.8862,100.136,100.158,100.397,100.397,0
3204,77.6067,91.2787,98.3613,99.056,99.8013,100.233,100.389,100.721,100.739,0
3205,82.7311,93.5012,99.1602,99.6522,100.2,100.576,100.486,100.532,100.565,0
3206,51.9249,75.6031,91.1591,91.9826,93.0633,93.5495,93.9744,95.101,95.1629,0
3207,98.9114,99.4086,99.0448,98.9927,98.9829,98.8341,98.7622,98.7339,98.7578,0
3208,75.8325,90.8277,97.7698,98.2535,98.938,99.094,99.2691,99.6016,99.6116,0
3209,94.3065,98.4676,100.663,100.889,100.963,101.016,101.038,101.165,101.258,0
3210,98.4386,98.7626,98.9435,99.0881,99.1483,99.2523,99.4304,99.5421,99.5454,0
3211,98.2966,99.3223,100.259,100.487,100.487,100.643,100.73,100.941,100.963,0
3212,51.304,76.2544,94.8282,95.8171,97.8671,97.7918,97.9097,99.052,99.1779,0
3213,92.6418,102.792,105.515,105.301,105.308,104.966,104.787,104.909,104.968,1
3214,82.9425,98.7225,104.262,104.157,104.241,103.971,103.809,103.988,103.991,1
3215,83.2752,98.9305,104.574,104.493,104.698,104.444,104.381,104.962,105.01,1
3216,80.3396,95.9135,101.737,101.66,101.688,101.42,101.37,101.788,101.843,1
3217,92.4935,94.8198,95.4591,95.4654,95.4938,95.5387,95.5376,95.6602,95.7799,0
3218,77.8069,93.2807,100.046,100.268,100.515,100.303,100.351,100.446,100.371,1
3219,87.4527,95.4942,99.0604,99.2722,99.4407,99.3746,99.4364,99.3205,99.2742,0
3220,90.4914,94.9624,96.2782,96.2644,96.1838,96.2054,96.1283,96.269,96.2361,0
3221,97.4334,98.1557,98.2593,98.3709,98.3501,98.4291,98.4499,98.4407,98.4499,0
3222,54.4873,78.3096,93.8947,95.243,96.9454,97.8377,98.2696,98.8577,98.8545,0
3223,91.3263,93.0884,95.4076,96.1147,96.3309,96.7697,97.0845,97.4508,97.43,0
3224,92.4358,96.0116,98.424,98.8187,99.0727,99.3358,99.518,99.8377,99.9002,0
3225,80.6901,91.8018,97.3628,97.7807,98.1086,98.2935,98.4415,98.3696,98.413,0
3226,77.9279,91.1451,97.7061,98.2732,98.7011,99.0148,99.0403,99.0436,99.0444,0
3227,91.5467,98.9518,102.205,102.404,102.489,102.528,102.481,102.352,102.412,0
3228,83.9769,94.0105,99.8758,100.376,100.791,101.052,101.199,101.372,101.418,0
3229,91.5649,97.1224,98.5686,98.5482,98.5196,98.5187,98.5444,98.788,98.8424,0
3230,99.6097,100.17,100.069,100.01,99.9295,99.9015,99.8629,99.8292,99.8069,0
3231,86.3941,97.0656,101.389,101.745,102.128,102.269,102.25,102.292,102.265,0
3232,103.238,105.795,106.342,106.354,106.39,106.217,106.167,106.171,106.141,0
3233,87.4871,100.312,104.775,104.758,104.886,104.642,104.672,104.921,104.909,1
3234,96.0759,101.082,102.919,103.12,103.353,103.332,103.442,103.709,103.749,0
3235,96.8207,97.7694,98.602,98.7522,98.8506,99.2422,99.3947,100.002,99.9992,0
3236,66.9791,84.4659,94.2164,95.3661,96.5285,97.2708,97.5905,98.2479,98.313,0
3237,86.8172,92.6883,95.7373,96.2307,96.8942,96.7131,97.2937,97.3658,97.4288,0
3238,78.228,87.8611,92.6281,94.2232,95.3594,95.0091,95.537,95.6803,95.7916,0
3239,94.6876,99.2239,102.196,102.02,102.563,102.009,102.326,102.151,101.93,0
3240,93.9348,94.8473,94.0667,94.3821,95.3596,95.2251,96.264,97.8594,97.2885,0
3241,84.2205,90.9739,96.0304,96.3754,96.6756,97.3758,97.5266,97.8657,98.0886,0
3242,68.5216,80.8661,88.7222,90.0573,90.7162,91.7679,92.0717,92.2204,92.5899,0
3243,62.9407,85.6809,99.3139,100.181,100.402,100.975,101.36,101.2,101.754,0
3244,93.2467,94.6876,96.3857,98.2412,98.372,97.6167,98.0511,97.904,98.4569,0
3245,76.0175,89.2188,97.0932,98.3121,99.4587,100.356,100.394,100.428,100.831,0
3246,82.3025,93.8828,98.168,98.715,100.697,99.7251,99.1158,99.0784,99.0745,1
3247,58.6095,81.638,97.1261,98.4385,99.1276,99.8665,99.6658,100.76,100.588,0
3248,89.1915,96.2175,99.7098,100.852,100.156,100.498,100.223,100.427,99.8974,0
3249,78.4291,82.58,85.0163,85.3711,86.021,87.3439,88.3296,91.2137,91.397,0
3250,62.2901,83.496,97.3247,97.8895,99.3031,99.9672,100.426,100.797,100.817,0
3251,70.9279,90.6657,100.304,101.213,101.133,101.671,101.36,101.338,101.532,0
3252,71.6202,85.6401,93.8702,95.7131,96.3878,98.1058,98.6156,98.561,98.8044,0
3253,71.9819,87.9147,97.3993,99.2218,98.7266,99.6634,100.141,100.175,100.42,0
